dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.016486	0.078489	0.039017	0.0090917	0.040692	0.10603	0.20671	0.39295	0.59201	0.33957	0.042626	0.032548	0.067832	0.049527	0.088416	0.059185	0.056947	0.59201	0.25779	0.12135	-0.13644	0.050917	0.29451	0.38421	0.49654	0.62296	0.71757	0.26562	0.080535	0.22569	0.23043	0.22679	0.032662	0.013251	0.0048287	0.022219	0.05633	0.11002	0.20954	0.3149	0.18072	0.022716	0.013011	0.031194	0.011469	0.034368	0.019996	0.018819	0.090692	0.24308	0.074941	0.1661	-0.059765	0.12744	0.13956	0.10621	0.13918	0.13682	0.13452	0.13764	0.13697	0.13532	0.0084161	-0.13874	-0.093756	0.053151	0.014402	-0.13812	0.069421	0.35902	0.032274	0.56867	-0.024638	0.078851	-0.028627	0.33245	1.3861	277.5
0.020438	0.023948	0.031696	0.014027	0.055582	0.37769	0.57382	0.52235	0.25287	0.036138	0.014929	0.012996	0.027401	0.041473	0.023979	0.021196	0.016317	0.57382	0.26655	0.15757	-0.10898	0.053061	0.30203	0.38761	0.49306	0.61007	0.69861	0.26562	0.054498	0.44825	0.48725	0.45359	0.0031188	0.018373	0.0074389	0.029936	0.21009	0.3333	0.28731	0.13603	0.019278	0.0080066	0.0024247	0.011372	0.013951	0.0070661	0.0065359	0.0075381	0.049251	0.30248	0.13387	0.20354	-0.13838	0.0084844	0.1414	0.12231	0.085729	0.043201	0.097998	0.12377	0.13405	0.12747	-0.13189	0.067904	0.014039	0.10522	0.093918	-0.11816	0.11844	0.31129	0.35748	0.55318	-0.015331	0.028519	0.073372	0.24156	0.94338	211.5
0.026007	0.22973	0.3711	0.18113	0.2475	0.42282	0.42272	0.20824	0.014561	0.018427	0.009976	0.018257	0.034391	0.037785	0.038223	0.043908	0.031327	0.42282	0.26908	0.20792	-0.061166	0.060819	0.2967	0.36069	0.43528	0.5139	0.57264	0.35938	0.051269	0.26605	0.37871	0.38726	0.16423	0.28091	0.13411	0.17076	0.2735	0.28116	0.12307	0.009266	0.009775	0.007523	0.0061426	0.015903	0.0079597	0.0058218	0.010623	0.0058036	0.08359	0.32312	0.26754	0.26147	-0.14027	-0.13385	-0.11897	-0.06921	-0.036089	-0.051518	0.027994	-0.026132	0.14111	-0.12256	0.062075	0.046955	-0.018257	0.13998	-0.085731	-0.084903	0.045481	0.15329	0.17365	0.27141	-0.017812	-0.028064	-0.014742	0.026988	1.8081	197
0.018404	0.015764	0.019082	0.026286	0.23961	0.59337	0.53014	0.25657	0.029977	0.0078487	0.0064555	0.031201	0.024193	0.06032	0.021084	0.024295	0.034964	0.59337	0.25886	0.14881	-0.11005	0.048218	0.29897	0.39854	0.52595	0.67189	0.77854	0.14062	0.054244	0.39243	0.52077	0.5229	0.0041744	0.0087384	0.014666	0.13449	0.32991	0.28928	0.13883	0.016272	0.0040169	0.0037909	0.016547	0.013316	0.023561	0.01127	0.01296	0.010883	0.053922	0.28901	0.11732	0.19324	0.11357	0.07177	0.082532	0.076318	0.086229	0.10695	0.11676	0.11303	-0.14119	0.03351	0.14141	-0.13341	0.1077	0.13155	0.13401	0.13715	0.16744	0.34582	0.33635	0.59995	0.0031672	0.053681	0.063599	0.30645	0.98671	175
0.014307	0.068996	0.051177	0.020298	0.14423	0.18882	0.44842	0.3069	0.082022	0.0044005	0.015801	0.010337	0.015466	0.035785	0.021085	0.013353	0.028	0.44842	0.17662	0.098378	-0.078245	0.040428	0.21129	0.30205	0.42634	0.57619	0.67045	0.40625	0.094534	0.46108	0.51297	0.55631	0.040743	0.027759	0.010121	0.076967	0.10685	0.24141	0.17011	0.043671	0.0019738	0.0092317	0.0031	0.0051	0.0038066	0.0040064	0.0052928	0.013814	0.12424	0.26268	0.14755	0.19225	-0.051985	-0.073143	-0.033264	0.13357	0.068025	0.12283	0.089521	0.13643	0.032569	0.037973	0.12991	0.025429	0.13946	0.13393	-0.032322	-0.059688	0.23237	0.34528	0.2558	0.43334	0.0033423	0.07181	0.020032	0.18165	1.3399	335.5
0.013454	0.093148	0.11876	0.06633	0.22326	0.26387	0.33566	0.20648	0.031897	0.011136	0.051492	0.028416	0.030863	0.022831	0.043492	0.019766	0.036872	0.33566	0.19213	0.10516	-0.086963	0.041798	0.22832	0.3221	0.44892	0.60044	0.69939	0.28125	0.1624	0.51859	0.45456	0.51435	0.038803	0.082573	0.0091679	0.11841	0.14186	0.17904	0.11034	0.018487	0.0069566	0.027338	0.015086	0.012393	0.01111	0.019831	0.0084354	0.010598	0.28524	0.37776	0.30787	0.32905	-0.015612	-0.14011	-0.037271	0.14139	0.12447	0.13414	0.1319	0.045136	-0.014085	0.14002	0.14011	0.022247	-0.053884	0.13326	0.13098	0.028598	0.089019	0.075992	0.10489	0.10638	-0.052659	-0.056488	-0.044299	-0.045515	1.525	168
0.015175	0.096754	0.12599	0.074351	0.18046	0.28182	0.31643	0.3003	0.14372	0.049561	0.012429	0.0089638	0.0158	0.0027862	0.018165	0.0076586	0.012413	0.31643	0.18288	0.098329	-0.084549	0.053036	0.20724	0.26601	0.33844	0.41882	0.47964	0.32812	0.14846	0.82961	0.89431	0.77557	0.073887	0.068932	0.016469	0.096485	0.15942	0.17023	0.16006	0.077099	0.026619	0.0071347	0.0033751	0.004016	0.00083908	0.0021326	0.0017848	0.0032471	0.29473	0.33377	0.29918	0.31159	-0.13216	-0.065787	0.093392	0.13123	0.068333	0.12367	0.13509	0.11458	0.12567	0.01641	-0.13834	0.058	0.086202	0.10398	-0.03707	0.11637	0.15598	0.049811	0.13259	0.11114	-0.0262	-0.056956	-0.032199	-0.041872	1.7352	248.5
0.0086698	0.109	0.11265	0.089068	0.075673	0.14615	0.15351	0.018878	0.020033	0.0093305	0.010947	0.014368	0.010871	0.0077381	0.015468	0.013731	0.0089035	0.15351	0.054691	0.021188	-0.033504	0.028185	0.070312	0.11594	0.1874	0.28054	0.30479	0.5	0.072542	0.29528	0.3741	0.32945	0.074529	0.046071	0.047701	0.043107	0.085763	0.074163	0.010674	0.0043313	0.0049613	0.0059255	0.0045318	0.0032808	0.0036838	0.0036371	0.002971	0.0017053	0.24731	0.23334	0.2539	0.24503	-0.13085	0.14092	-0.1409	-0.12702	0.034139	0.12353	0.068813	-0.13034	0.13808	0.087581	0.085878	-0.014061	-0.13262	-0.10696	0.078702	-0.091191	0.27768	0.19503	0.30797	0.26488	0.037584	-0.016276	0.047863	0.026668	1.5225	277.5
0.01759	0.041139	0.14532	0.21596	0.24403	0.45822	0.34795	0.12014	0.013313	0.011862	0.011181	0.011704	0.039606	0.035421	0.062015	0.014371	0.030387	0.45822	0.20899	0.14454	-0.06445	0.034209	0.2585	0.3948	0.59359	0.84321	0.96301	0.48438	0.074932	0.31165	0.37309	0.37326	0.013979	0.083221	0.15944	0.15469	0.28573	0.20753	0.076195	0.0059025	0.0049673	0.0043654	0.0079126	0.021194	0.016131	0.042793	0.0065866	0.014748	0.11936	0.29266	0.19928	0.22305	0.074723	0.077191	-0.095098	-0.023679	-0.01283	0.020433	-0.023994	0.14069	-0.021581	0.09738	-0.12946	-0.089582	-0.032095	-0.09082	0.070268	-0.12633	0.22728	0.21644	0.14876	0.29342	0.025832	-0.0034412	-0.024575	0.054307	1.6342	270
0.018299	0.048448	0.052226	0.18933	0.31962	0.46925	0.51867	0.33318	0.040703	0.012187	0.020368	0.053462	0.048635	0.060074	0.08869	0.029745	0.035471	0.51867	0.28289	0.12433	-0.15856	0.054805	0.31848	0.40351	0.50693	0.6204	0.7066	0.29688	0.1245	0.26525	0.24821	0.20868	0.021614	0.0066815	0.10999	0.17542	0.25094	0.28207	0.17894	0.021669	0.0070695	0.011221	0.016244	0.025112	0.029639	0.0082147	0.01453	0.018376	0.19127	0.31724	0.16004	0.24203	-0.050389	-0.13932	0.04301	0.10039	0.13096	0.11088	0.12569	0.13656	0.044359	0.096236	-0.14099	0.084857	-0.12787	0.09427	-0.12885	-0.13238	0.19294	0.14191	0.28368	0.25949	0.017205	-0.029767	0.081961	0.034263	1.8628	190
0.021219	0.06887	0.24353	0.30288	0.30506	0.47333	0.19683	0.26724	0.28269	0.1668	0.25546	0.2628	0.041259	0.050802	0.031154	0.030339	0.025161	0.47333	0.36172	0.17143	-0.19029	0.083246	0.37462	0.40201	0.42937	0.45289	0.45615	0.15625	0.19278	0.32356	0.51334	0.73503	0.039093	0.13448	0.16397	0.16303	0.10818	0.10483	0.14184	0.15015	0.091347	0.13812	0.14104	0.016568	0.024289	0.0093321	0.01731	0.0037378	0.12299	0.20419	0.093659	0.17043	0.06495	0.093605	0.11619	0.13176	-0.10618	0.13605	0.14038	0.13945	0.10288	0.11774	0.12658	0.035354	-0.080965	-0.14134	0.059945	-0.086913	0.37982	-0.02079	0.17462	0.20791	0.12194	-0.05026	-0.013356	-0.0043265	1.9428	139.5
0.019152	0.082588	0.33112	0.42018	0.47466	0.39351	0.3064	0.17622	0.08025	0.038734	0.064978	0.030779	0.033255	0.091275	0.052867	0.038894	0.047063	0.47466	0.34576	0.17782	-0.16794	0.063538	0.37794	0.45154	0.53575	0.6229	0.68643	0.20312	0.10911	0.23925	0.26453	0.31817	0.045939	0.17585	0.22739	0.25208	0.20941	0.16257	0.093834	0.042756	0.020808	0.039852	0.0065499	0.0060133	0.020822	0.020958	0.022958	0.021719	0.12701	0.31868	0.15654	0.23212	0.085743	0.13967	0.11659	0.13964	0.13704	0.14078	0.13631	0.13559	0.11506	-0.001128	0.080281	0.081339	0.14121	-0.13995	0.029103	-0.10882	0.23856	0.18283	0.22546	0.34792	0.012784	-0.027172	0.0026974	0.076337	1.601	146
0.027043	0.05999	0.059058	0.12224	0.21529	0.30422	0.45656	0.48126	0.43623	0.3783	0.31801	0.20391	0.073942	0.007871	0.010027	0.016596	0.032001	0.48126	0.43491	0.28327	-0.15165	0.083259	0.4504	0.4833	0.51616	0.54441	0.5483	0.14062	0.094288	1.2745	1.2351	1.3692	0.029275	0.03141	0.095504	0.15842	0.20197	0.27446	0.27846	0.25688	0.21776	0.17448	0.13035	0.039872	0.0049993	0.0048974	0.0059707	0.017218	0.11494	0.33708	0.22324	0.26875	-0.14121	0.13777	-0.13219	-0.093999	-0.050571	0.014114	0.046715	0.031117	0.051476	0.10077	-0.030748	-0.064424	0.11005	0.046065	0.13921	0.1235	-0.0027069	0.028602	0.031875	0.17326	-0.049367	-0.046053	-0.047249	-0.0046068	2.0192	277
0.021233	0.12991	0.11885	0.07205	0.26141	0.39914	0.43185	0.3686	0.27643	0.17796	0.24789	0.2826	0.12223	0.010823	0.015967	0.020875	0.014755	0.43185	0.38213	0.21476	-0.16737	0.079042	0.39987	0.43803	0.4774	0.51321	0.52724	0.23438	0.24093	1.1626	1.265	1.3116	0.029167	0.056322	0.047947	0.14586	0.2231	0.23751	0.20002	0.14777	0.094424	0.13208	0.1533	0.067829	0.0027156	0.0049202	0.0091631	0.0062397	0.22209	0.33389	0.26023	0.2907	-0.12034	-0.12825	-0.12901	0.082474	0.080623	0.098092	0.11342	0.13147	0.14077	0.13557	0.11384	0.088268	-0.13751	0.072867	-0.015832	0.12455	0.17782	-0.010868	0.1373	0.11517	0.0050365	-0.046351	-0.0223	-0.028659	2.0535	263.5
0.015166	0.071648	0.082703	0.050001	0.11677	0.15288	0.24649	0.2174	0.23406	0.1873	0.13264	0.17499	0.017468	0.0068898	0.013267	0.011112	0.013497	0.24649	0.21628	0.12818	-0.088094	0.054984	0.24333	0.30789	0.38632	0.47226	0.53757	0.25	0.19112	1.067	1.3489	1.4393	0.013548	0.032007	0.044094	0.074566	0.095265	0.13794	0.11734	0.12612	0.1008	0.071762	0.094807	0.0080728	0.0031035	0.0043522	0.0062897	0.0054719	0.25946	0.29329	0.25996	0.27618	0.13707	0.099639	-0.13939	-0.028339	-0.01238	0.079381	0.11977	0.12178	0.12329	0.11693	0.11523	-0.060138	0.14072	-0.016916	-0.13624	-0.015495	0.16762	-0.062463	0.065707	0.052562	0.0046815	-0.04298	-0.023225	-0.032192	1.929	283.5
0.019432	0.14694	0.086961	0.12408	0.34178	0.47693	0.33212	0.41376	0.26516	0.12087	0.071005	0.0068342	0.0090976	0.015738	0.012789	0.018278	0.033968	0.47693	0.25917	0.14708	-0.11209	0.065405	0.28166	0.33266	0.39029	0.44917	0.49106	0.42188	0.16762	0.46709	0.56092	0.55115	0.077942	0.068029	0.07664	0.085793	0.1103	0.17785	0.21943	0.1427	0.06418	0.03974	0.0041438	0.00089494	0.0029274	0.0057977	0.0037889	0.0073163	0.16228	0.29459	0.19813	0.23383	0.14115	-0.14021	-0.0062317	-0.12419	-0.023301	0.1293	0.14142	0.12325	0.13988	0.079273	-0.066294	0.037486	0.070231	0.030736	-0.020668	0.032222	0.1032	0.10177	0.08506	0.17467	-0.042751	-0.035706	-0.048644	-0.0021529	1.7215	181.5
0.014845	0.18498	0.050751	0.058637	0.24255	0.39273	0.26294	0.22739	0.14399	0.056809	0.018677	0.009159	0.018228	0.021559	0.015448	0.024347	0.01939	0.39273	0.13642	0.070084	-0.066334	0.045078	0.15969	0.21863	0.29606	0.38659	0.44992	0.57812	0.11602	0.4643	0.50164	0.51191	0.068263	0.022873	0.032927	0.12865	0.20892	0.13956	0.042146	0.023959	0.020723	0.017376	0.0052077	0.0045348	0.008027	0.0098144	0.014934	0.0014006	0.18539	0.29798	0.17889	0.22857	0.094967	0.14132	0.075818	0.14131	0.13755	0.14033	0.10697	0.083402	0.10913	-0.057942	0.063296	-0.11195	0.14139	-0.097561	0.046162	0.1408	0.08506	0.25164	0.13178	0.25127	-0.048644	0.012853	-0.031165	0.042241	1.5771	230.5
0.018629	0.085145	0.089605	0.091002	0.23645	0.27008	0.29528	0.26396	0.25142	0.24248	0.19035	0.14505	0.0053955	0.013163	0.011474	0.01591	0.023196	0.29528	0.27988	0.17912	-0.10076	0.06163	0.30779	0.37221	0.44688	0.52517	0.5833	0.26562	0.2652	1.2187	1.3425	1.0651	0.021798	0.043106	0.066524	0.15052	0.17052	0.19388	0.15302	0.13955	0.1311	0.10372	0.079014	0.00011957	0.0042217	0.00086263	0.0038858	0.0057054	0.26036	0.31248	0.29741	0.29943	-0.0059399	0.025498	-0.11674	-0.026379	-0.021115	-0.044594	0.04497	0.088032	0.11772	0.10863	0.10898	-0.020468	-0.11333	0.060855	0.13064	0.11555	0.22749	-0.051465	0.0849	0.077435	0.010008	-0.051584	-0.038118	-0.042735	2.0664	211
0.025505	0.17029	0.098088	0.15668	0.17488	0.14162	0.26291	0.39513	0.43816	0.36492	0.34606	0.34025	0.057357	0.01428	0.014621	0.021332	0.019477	0.43816	0.37872	0.2606	-0.11812	0.079964	0.39539	0.43113	0.46776	0.50072	0.51218	0.26562	0.1333	1.1958	1.1823	1.1815	0.066049	0.068696	0.10544	0.071667	0.10101	0.17264	0.24866	0.26211	0.20304	0.21302	0.21751	0.024387	0.0041366	0.006996	0.011361	0.0091824	0.19397	0.33843	0.26695	0.29284	0.020796	-0.12843	-0.11857	0.01268	-0.082932	-0.044657	-0.018988	0.018026	0.085453	-0.003756	-0.029004	-0.10999	-0.026844	-0.11776	0.13602	0.13716	0.061221	-0.087855	-0.055721	0.023706	-0.045014	-0.045383	-0.049416	-0.044284	2.0286	270.5
0.026082	0.025881	0.067056	0.26999	0.27634	0.37848	0.35587	0.41235	0.41608	0.31931	0.21189	0.082074	0.15136	0.0082	0.010428	0.0080464	0.018111	0.41608	0.41051	0.25038	-0.16013	0.095694	0.41348	0.41978	0.42455	0.42524	0.40415	0.15625	0.22075	1.0653	1.4736	1.6249	0.021422	0.0064166	0.15395	0.16406	0.20956	0.2168	0.23659	0.22693	0.17894	0.12272	0.052344	0.080639	0.0044336	0.0055461	0.0015197	0.0071256	0.1787	0.36363	0.24578	0.29249	-0.12978	-0.11213	0.060521	0.024258	0.090712	0.0038497	0.054559	0.10753	0.077968	0.045806	-0.067492	0.13568	-0.1299	0.13778	0.13817	0.13198	0.039147	0.011382	0.022807	0.12182	-0.047629	-0.053119	-0.04837	-0.023136	2.0088	184.5
0.022348	0.15358	0.1315	0.14671	0.28079	0.39706	0.20765	0.32838	0.38515	0.29089	0.27295	0.33579	0.070322	0.014459	0.014665	0.02125	0.020016	0.39706	0.40209	0.22419	-0.17791	0.0886	0.41128	0.43054	0.44876	0.46258	0.45434	0.23438	0.34486	1.2951	1.3543	1.5878	0.044393	0.069765	0.078784	0.15166	0.22329	0.11027	0.1756	0.21001	0.15472	0.14617	0.17997	0.030944	0.0024924	0.0013557	0.009325	0.010529	0.15357	0.31824	0.18989	0.25064	0.043016	0.14094	0.12584	0.11895	0.074315	0.13972	0.13104	0.1078	0.13771	0.12923	0.12826	-0.050025	0.025972	-0.058226	-0.14054	-0.035805	0.020545	0.016336	0.051781	0.15056	-0.044113	-0.043566	-0.039665	-0.003788	2.0085	257
0.0072863	0.034333	0.047033	0.083827	0.1752	0.062207	0.043508	0.059666	0.030494	0.03201	0.0184	0.1349	0.0078736	0.0084629	0.013958	0.011203	0.0088166	0.1752	0.053424	0.029195	-0.024229	0.024596	0.070575	0.12281	0.20872	0.32286	0.33287	0.57812	0.15959	0.26733	0.26254	0.25719	0.011902	0.0083732	0.045689	0.097677	0.017451	0.012707	0.017049	0.016645	0.012988	0.0080154	0.040539	0.0041765	0.0053168	0.002563	0.0070245	0.0022265	0.29866	0.3212	0.29922	0.30669	-0.12236	0.035535	0.10828	0.044332	0.041777	0.13387	0.012383	0.10659	-0.074299	-0.013712	0.12014	0.14115	0.013705	-0.065907	-0.13513	-0.11135	0.20049	0.16181	0.18512	0.18226	-0.0055366	-0.025173	-0.01241	-0.014973	1.8184	204.5
0.018128	0.20778	0.103	0.15779	0.30006	0.38755	0.38116	0.29739	0.074457	0.016469	0.019881	0.014829	0.004256	0.02004	0.010522	0.0082098	0.013511	0.38755	0.24623	0.1154	-0.13083	0.060469	0.27182	0.3312	0.40058	0.47389	0.52879	0.29688	0.1119	0.78965	0.80832	0.8295	0.058308	0.058894	0.09595	0.16109	0.20651	0.20266	0.1579	0.038288	0.0092337	0.011322	0.009781	0.0021185	0.0067344	0.0024	0.0008739	0.0059596	0.2846	0.38642	0.26865	0.32235	0.099185	0.057844	0.0052575	0.12621	0.13542	0.13816	0.13992	0.14105	0.07745	0.06178	-0.04707	0.1066	0.14109	-0.13707	0.12923	-0.015257	0.11415	0.072126	0.13617	0.1287	-0.04032	-0.05509	-0.031631	-0.036529	1.7352	184.5
0.015407	0.076847	0.10497	0.13456	0.16551	0.19443	0.3327	0.28091	0.22564	0.020601	0.0072232	0.0046577	0.0055726	0.012947	0.012284	0.0088809	0.014964	0.3327	0.1661	0.098024	-0.068072	0.046379	0.19333	0.26172	0.35056	0.45357	0.52711	0.42188	0.21585	0.70735	0.72953	0.7181	0.037853	0.042621	0.060948	0.072625	0.10977	0.18072	0.15685	0.08688	0.011027	0.0038213	0.00089057	0.0016549	0.0039579	0.0065489	0.0050574	0.0040922	0.27505	0.32328	0.26986	0.29303	-0.006278	-0.10667	0.034666	0.11878	0.049065	0.0064323	-0.016771	-0.12284	0.12984	0.074206	0.11578	-0.11931	0.11777	0.13484	-0.1395	0.12372	0.28506	0.10358	0.16675	0.18111	0.03783	-0.042904	-0.017936	-0.015394	1.6884	415
0.026749	0.10444	0.2275	0.29845	0.27906	0.35514	0.34372	0.3852	0.36363	0.29794	0.29921	0.2418	0.056044	0.0098579	0.012117	0.01259	0.0132	0.3852	0.41385	0.2513	-0.16255	0.1048	0.40934	0.40081	0.39116	0.37864	0.34535	0.29688	0.21314	1.6388	1.9253	1.9912	0.037462	0.12081	0.16141	0.16288	0.2069	0.21416	0.21731	0.1703	0.14719	0.13813	0.12434	0.029744	0.0059657	0.0022349	0.0060673	0.0058428	0.24549	0.3732	0.2851	0.3223	0.12839	0.13973	0.11732	0.038821	0.040495	-0.012283	-0.054596	0.034926	0.096571	0.1234	0.13535	0.14048	0.0088993	-0.14134	0.13601	0.12318	0.09145	-0.1048	-0.053707	0.0096375	-0.018779	-0.046752	-0.050963	-0.045534	2.0359	264
0.026709	0.10623	0.25513	0.3577	0.30161	0.27476	0.3226	0.33868	0.25426	0.22911	0.28723	0.22232	0.064845	0.0077959	0.011977	0.018257	0.011118	0.3577	0.41951	0.3084	-0.1111	0.075473	0.44305	0.49434	0.54857	0.59972	0.62648	0.15625	0.10933	1.0377	1.2793	0.66512	0.066087	0.16776	0.26852	0.18813	0.16779	0.20859	0.23177	0.18675	0.1602	0.19701	0.1728	0.036534	0.0025541	0.0036091	0.0011503	0.0066741	0.12789	0.32074	0.25202	0.2777	-0.011232	-0.084155	-0.10907	-0.01303	0.0020476	-0.035866	-0.065502	-0.09338	-0.074972	-0.066562	-0.1098	0.07244	0.14136	-0.1004	0.012696	0.13476	0.15399	-0.04313	0.011411	0.10459	-0.0072017	-0.04398	-0.034008	-0.029348	1.974	194.5
0.031458	0.036567	0.19915	0.3129	0.32217	0.38413	0.40506	0.41472	0.42921	0.40057	0.41467	0.3767	0.13271	0.016524	0.010378	0.01636	0.019571	0.42921	0.54078	0.2269	-0.31388	0.13048	0.51199	0.45944	0.4113	0.36627	0.30002	0.15625	0.12674	1.8267	1.5736	1.2375	0.020604	0.10686	0.17969	0.1749	0.20515	0.22065	0.22862	0.23278	0.22995	0.23464	0.21529	0.070615	0.0047401	0.0047369	0.0083363	0.010687	0.21318	0.36114	0.16871	0.29235	-0.027528	0.12685	0.053718	0.11286	0.13264	0.10896	0.095519	0.11405	0.054059	0.068085	0.058303	0.13722	0.11512	0.13137	0.11816	0.10613	-0.07405	-0.10394	0.028839	0.075943	-0.047465	-0.050054	-0.039601	-0.034452	1.9616	278.5
0.015905	0.096545	0.16977	0.22446	0.20323	0.20669	0.2442	0.20043	0.21651	0.16381	0.13489	0.036929	0.07833	0.0065281	0.013446	0.018976	0.024616	0.2442	0.27867	0.16683	-0.11184	0.061033	0.30706	0.37277	0.44923	0.52973	0.58978	0.20312	0.22754	0.26815	1.0643	1.0932	0.056613	0.10064	0.12376	0.11366	0.12631	0.13811	0.11485	0.12172	0.088684	0.072202	0.02191	0.041954	0.0029764	0.0038851	0.0049906	0.012488	0.26207	0.36089	0.30231	0.31853	0.034764	0.025502	0.09533	0.08002	0.0015308	0.068553	0.055751	0.07465	0.11617	0.1298	0.024781	0.12904	0.050948	0.124	0.11155	0.026898	0.10652	-0.0032577	0.063225	0.069266	-0.029665	-0.052533	-0.043294	-0.042119	2.1082	171.5
0.018818	0.069724	0.072747	0.19197	0.24845	0.25332	0.31337	0.29864	0.29906	0.29768	0.27526	0.26304	0.02299	0.0045967	0.011152	0.023523	0.010014	0.31337	0.3603	0.19306	-0.16724	0.077359	0.37865	0.41836	0.45981	0.49819	0.51586	0.1875	0.30977	1.4073	1.4634	1.4765	0.090885	0.049152	0.10594	0.13496	0.13686	0.16783	0.16004	0.16063	0.15858	0.14616	0.14025	0.013219	0.0021578	0.0065062	0.009542	0.0058923	0.25232	0.28447	0.25309	0.27549	-0.14114	-0.059463	0.094302	0.1122	0.11859	0.12915	0.12836	0.12562	0.13574	0.13989	0.13467	-0.036779	-0.029326	0.11293	-0.033593	0.031803	0.26048	-0.1015	0.20411	0.10365	0.032927	-0.046185	0.01665	-0.030488	2.0295	191.5
0.01804	0.073907	0.10395	0.16583	0.25072	0.23556	0.17132	0.25369	0.30142	0.26248	0.22244	0.090822	0.010469	0.013402	0.0089105	0.0047672	0.012319	0.30142	0.28332	0.12601	-0.15732	0.066845	0.30657	0.35896	0.41761	0.4769	0.51813	0.28125	0.12721	0.92988	1.1087	1.0111	0.058067	0.059178	0.088591	0.1356	0.12716	0.10361	0.12551	0.16157	0.13765	0.10569	0.037579	0.0014646	0.0057679	0.0009335	0.0023432	0.006149	0.29633	0.36691	0.28962	0.32655	-0.11961	0.062039	0.13223	0.11735	0.11954	0.0093996	0.13857	0.12809	0.075868	0.0067947	0.11011	-0.10308	-0.047339	0.071746	-0.026053	-0.10632	0.051234	-0.043052	0.059838	0.033844	-0.036941	-0.05669	-0.048705	-0.049229	2.0102	369
0.017939	0.047225	0.091422	0.1083	0.23187	0.256	0.27892	0.28196	0.25729	0.21921	0.20014	0.13961	0.012551	0.0082005	0.022584	0.0054473	0.011877	0.28196	0.27264	0.13631	-0.13633	0.073313	0.28962	0.3269	0.36689	0.40534	0.4277	0.29688	0.30404	1.1098	1.1494	1.2426	0.0022849	0.016967	0.038456	0.12335	0.14152	0.14836	0.14955	0.13749	0.11772	0.1083	0.07207	0.0058831	0.0021879	0.0058134	0.0019669	0.0049456	0.26477	0.30781	0.28215	0.29237	0.021211	0.13431	-0.052064	0.13747	0.092388	0.13768	0.1413	0.13182	0.12583	0.11665	0.084936	0.024632	-0.10021	0.13601	-0.10403	-0.047914	0.19727	-0.036965	0.18205	0.10472	0.008409	-0.044463	-0.0073814	-0.029892	2.0987	277
0.024468	0.074103	0.059632	0.3103	0.31351	0.3029	0.32463	0.33303	0.33011	0.24878	0.26811	0.22883	0.059395	0.013245	0.0080246	0.0090472	0.010054	0.33303	0.39081	0.19321	-0.1976	0.10329	0.38768	0.3818	0.37472	0.36472	0.3349	0.17188	0.2078	2.0091	1.9792	2.0819	0.07505	0.039367	0.16708	0.16871	0.16064	0.17278	0.17839	0.17512	0.13491	0.14219	0.1217	0.031032	0.0029091	0.0073774	0.0024697	0.0058532	0.24718	0.323	0.25641	0.29082	-0.10402	-0.047559	0.12257	0.12333	0.14141	0.13687	0.12893	0.14105	0.11415	0.14142	0.13788	0.044439	0.14073	-0.043762	0.13328	-0.12582	0.15592	-0.088959	0.16505	0.073501	0.0015881	-0.048853	0.008481	-0.036286	1.9396	230.5
0.017507	0.071882	0.065752	0.17563	0.21429	0.3869	0.30334	0.19324	0.22926	0.16746	0.11135	0.018028	0.0076955	0.014553	0.020799	0.020579	0.017272	0.3869	0.26363	0.16444	-0.099189	0.054602	0.29701	0.37687	0.47413	0.58099	0.66216	0.28125	0.12741	0.95928	0.88488	0.91099	0.03141	0.019847	0.11056	0.1334	0.22176	0.18979	0.11625	0.12878	0.092781	0.061885	0.009561	0.0034461	0.0044707	0.0011516	0.0057322	0.0054136	0.21499	0.32842	0.25467	0.27836	-0.033111	-0.10635	-0.032319	-0.014601	0.055539	-0.015134	0.013516	0.075508	0.090018	0.086624	0.14141	-0.077326	0.14141	-0.024174	0.14126	0.1047	0.12907	0.040421	0.044503	0.10186	-0.033602	-0.046785	-0.05712	-0.034732	1.881	250.5
